Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value,LowCI,HighCI,Confidence Interval,Quartile Range,Suppression Flag
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Maine,Maine,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,25.1,20.8,29.9,20.8 - 29.9,24.8-27.9,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Maryland,Maryland,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,19.1,16.4,22.1,16.4 - 22.1,12.2-19.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Massachusetts,Massachusetts,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,24.5,21.2,28,21.2 - 28.0,22.7-24.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Michigan,Michigan,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,22.1,18.6,25.9,18.6 - 25.9,19.8-22.6,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Minnesota,Minnesota,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,23.4,19.9,27.2,19.9 - 27.2,22.7-24.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Mississippi,Mississippi,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,21.6,16.1,28,16.1 - 28.0,19.8-22.6,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Missouri,Missouri,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,23.4,19.5,27.8,19.5 - 27.8,22.7-24.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Montana,Montana,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,21.2,17.4,25.3,17.4 - 25.3,19.8-22.6,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Nebraska,Nebraska,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,20.4,17,24.1,17.0 - 24.1,19.8-22.6,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Nevada,Nevada,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,18.2,15,21.8,15.0 - 21.8,12.2-19.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,New Hampshire,New Hampshire,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,23.4,19.8,27.3,19.8 - 27.3,22.7-24.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,New Jersey,New Jersey,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,15.2,12.9,17.8,12.9 - 17.8,12.2-19.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,New Mexico,New Mexico,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,22.8,19.4,26.4,19.4 - 26.4,22.7-24.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,New York,New York,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,18.4,15,22.2,15.0 - 22.2,12.2-19.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,North Carolina,North Carolina,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,24.7,20.7,29.1,20.7 - 29.1,22.7-24.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,North Dakota,North Dakota,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,26.2,20.1,33.1,20.1 - 33.1,24.8-27.9,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Ohio,Ohio,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,22.1,18,26.7,18.0 - 26.7,19.8-22.6,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Oklahoma,Oklahoma,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,23.1,19.8,26.6,19.8 - 26.6,22.7-24.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Oregon,Oregon,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,20.8,18.1,23.8,18.1 - 23.8,19.8-22.6,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Pennsylvania,Pennsylvania,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,25.4,21.8,29.4,21.8 - 29.4,24.8-27.9,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Rhode Island,Rhode Island,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,22.6,17.5,28.4,17.5 - 28.4,19.8-22.6,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,South Carolina,South Carolina,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,21.6,18.1,25.5,18.1 - 25.5,19.8-22.6,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,South Dakota,South Dakota,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,19.2,15,24.1,15.0 - 24.1,12.2-19.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Tennessee,Tennessee,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,23.3,19.5,27.5,19.5 - 27.5,22.7-24.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Texas,Texas,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,19.2,16.8,21.7,16.8 - 21.7,12.2-19.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Utah,Utah,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,27.9,24.7,31.3,24.7 - 31.3,24.8-27.9,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Vermont,Vermont,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,20.7,16.5,25.4,16.5 - 25.4,19.8-22.6,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Virginia,Virginia,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,19.7,17.1,22.5,17.1 - 22.5,12.2-19.7,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Washington,Washington,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,21.5,18.7,24.5,18.7 - 24.5,19.8-22.6,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,West Virginia,West Virginia,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,27.9,22.3,34.1,22.3 - 34.1,24.8-27.9,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Wisconsin,Wisconsin,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,21.6,17.4,26.3,17.4 - 26.3,19.8-22.6,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Wyoming,Wyoming,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,23.3,17.6,29.7,17.6 - 29.7,22.7-24.7,
"Received Counseling or Therapy, Last 4 Weeks",National Estimate,United States,United States,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.3,9.9,10.7,9.9 - 10.7,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,15.5,13.8,17.4,13.8 - 17.4,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,14.9,13.9,16,13.9 - 16.0,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.7,10.7,12.7,10.7 - 12.7,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,9,7.8,10.3,7.8 - 10.3,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,5.8,5.2,6.4,5.2 - 6.4,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,3.8,3.2,4.4,3.2 - 4.4,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,1.3,0.7,2.1,0.7 - 2.1,,
"Received Counseling or Therapy, Last 4 Weeks",By Sex,United States,Male,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.6,8,9.2,8.0 - 9.2,,
"Received Counseling or Therapy, Last 4 Weeks",By Sex,United States,Female,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.9,11.3,12.5,11.3 - 12.5,,
"Received Counseling or Therapy, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Did not experience symptoms of anxiety/depression in the past 4 weeks,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,5.8,5.4,6.3,5.4 - 6.3,,
"Received Counseling or Therapy, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Experienced symptoms of anxiety/depression in past 4 weeks,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,17.5,16.4,18.5,16.4 - 18.5,,
"Received Counseling or Therapy, Last 4 Weeks",By Race/Hispanic ethnicity,United States,Hispanic or Latino,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.4,7.2,9.7,7.2 - 9.7,,
"Received Counseling or Therapy, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.8,10.3,11.3,10.3 - 11.3,,
"Received Counseling or Therapy, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.6,9,12.4,9.0 - 12.4,,
"Received Counseling or Therapy, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,7,5.5,8.7,5.5 - 8.7,,
"Received Counseling or Therapy, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,14.5,12.1,17.2,12.1 - 17.2,,
"Received Counseling or Therapy, Last 4 Weeks",By Education,United States,Less than a high school diploma,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,6.7,4.9,8.8,4.9 - 8.8,,
"Received Counseling or Therapy, Last 4 Weeks",By Education,United States,High school diploma or GED,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,7.6,6.5,8.8,6.5 - 8.8,,
"Received Counseling or Therapy, Last 4 Weeks",By Education,United States,Some college/Associate's degree,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.1,10.4,11.9,10.4 - 11.9,,
"Received Counseling or Therapy, Last 4 Weeks",By Education,United States,Bachelor's degree or higher,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,12.8,12.2,13.4,12.2 - 13.4,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Alabama,Alabama,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.9,5.3,13.7,5.3 - 13.7,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,Alaska,Alaska,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,12.6,9,16.8,9.0 - 16.8,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,Arizona,Arizona,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,7.5,5.6,9.6,5.6 - 9.6,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Arkansas,Arkansas,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,12.4,8.8,16.6,8.8 - 16.6,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,California,California,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.7,9.1,12.5,9.1 - 12.5,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,Colorado,Colorado,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.2,8.1,12.7,8.1 - 12.7,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,Connecticut,Connecticut,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,16.4,13.4,19.8,13.4 - 19.8,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,Delaware,Delaware,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,12.5,7.8,18.5,7.8 - 18.5,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,District of Columbia,District of Columbia,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,18.9,13.9,24.8,13.9 - 24.8,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,Florida,Florida,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,7.7,5.8,10,5.8 - 10.0,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Georgia,Georgia,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11,7,16.1,7.0 - 16.1,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Hawaii,Hawaii,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.5,7.6,14.1,7.6 - 14.1,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,Idaho,Idaho,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.6,8.5,15.3,8.5 - 15.3,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Illinois,Illinois,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.3,9.1,13.8,9.1 - 13.8,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Indiana,Indiana,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.8,6.9,11.1,6.9 - 11.1,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Iowa,Iowa,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.1,8.2,14.5,8.2 - 14.5,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Kansas,Kansas,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.5,7.9,13.5,7.9 - 13.5,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,Kentucky,Kentucky,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.4,5.9,11.6,5.9 - 11.6,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Louisiana,Louisiana,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.8,6.4,11.6,6.4 - 11.6,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Maine,Maine,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.5,8,15.9,8.0 - 15.9,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Maryland,Maryland,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.9,9.5,14.8,9.5 - 14.8,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,Massachusetts,Massachusetts,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,18.5,15.5,21.8,15.5 - 21.8,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,Michigan,Michigan,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.5,9.2,14.3,9.2 - 14.3,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Minnesota,Minnesota,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.7,8.6,13.2,8.6 - 13.2,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,Mississippi,Mississippi,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.9,6.5,19.4,6.5 - 19.4,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,Missouri,Missouri,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8,6.2,10.1,6.2 - 10.1,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Montana,Montana,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.2,7.4,13.6,7.4 - 13.6,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,Nebraska,Nebraska,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,6.2,4.4,8.5,4.4 - 8.5,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Nevada,Nevada,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.4,6.3,10.9,6.3 - 10.9,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,New Hampshire,New Hampshire,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.2,8.3,14.5,8.3 - 14.5,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,New Jersey,New Jersey,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,9.3,7.2,11.8,7.2 - 11.8,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,New Mexico,New Mexico,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,9.3,7.2,11.7,7.2 - 11.7,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,New York,New York,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.1,7.8,12.8,7.8 - 12.8,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,North Carolina,North Carolina,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.2,7.7,13.2,7.7 - 13.2,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,North Dakota,North Dakota,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.1,6.5,17.5,6.5 - 17.5,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Ohio,Ohio,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.1,7.7,15.3,7.7 - 15.3,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Oklahoma,Oklahoma,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.1,5.6,11.4,5.6 - 11.4,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Oregon,Oregon,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,12.2,9.8,14.9,9.8 - 14.9,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,Pennsylvania,Pennsylvania,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.2,9.1,13.6,9.1 - 13.6,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Rhode Island,Rhode Island,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,12.4,9,16.5,9.0 - 16.5,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,South Carolina,South Carolina,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.9,6.3,12.2,6.3 - 12.2,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,South Dakota,South Dakota,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.6,5.3,13.1,5.3 - 13.1,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Tennessee,Tennessee,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.8,8.2,13.8,8.2 - 13.8,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Texas,Texas,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.6,7,10.5,7.0 - 10.5,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Utah,Utah,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,15.4,12.8,18.3,12.8 - 18.3,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,Vermont,Vermont,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11.8,8.3,16.2,8.3 - 16.2,10.8-11.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Virginia,Virginia,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.5,8.7,12.6,8.7 - 12.6,8.9-10.7,
"Received Counseling or Therapy, Last 4 Weeks",By State,Washington,Washington,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,12.4,9.9,15.3,9.9 - 15.3,11.9-18.9,
"Received Counseling or Therapy, Last 4 Weeks",By State,West Virginia,West Virginia,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8.1,5.2,12,5.2 - 12.0,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Wisconsin,Wisconsin,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,7.4,5,10.4,5.0 - 10.4,6.2-8.8,
"Received Counseling or Therapy, Last 4 Weeks",By State,Wyoming,Wyoming,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,10.4,5.5,17.5,5.5 - 17.5,8.9-10.7,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",National Estimate,United States,United States,3 (Jan 6 � Mar 15),25,Feb 17 - Mar 1,02/17/2021 12:00:00 AM,03/01/2021 12:00:00 AM,24.6,24,25.3,24.0 - 25.3,,
